2792,-28,13808
-1800,44,18976
1140,-176,16172
980,-8,15848
1000,-40,16220
1436,-4,16008
1460,-36,15828
1580,-36,15828
1484,-140,16288
1592,-108,16236
2000,-36,15936
2028,108,15884
2232,-56,15992
2372,-20,15968
2784,-28,15796
3124,-112,15784
3456,-84,15680
3696,-112,15436
3828,-20,15632
4184,-60,15872
4552,-68,15784
5340,-68,14764
5452,-24,14996
5788,4,15084
5952,80,14648
6192,-76,14736
6440,-116,14860
6648,-24,14664
7004,-316,13748
7364,-60,14372
7560,336,14680
7880,124,14052
7996,-92,13856
8120,-76,14056
8348,-120,14076
8692,-68,13540
9004,-68,13324
9404,-96,13008
9768,-112,12464
9908,-20,12764
9928,-56,13048
10460,-176,11864
10676,-96,12028
10824,-100,12232
11348,-152,11368
11484,-200,11472
11640,-116,11196
11920,-132,10828
12276,-104,10568
12512,-156,10260
12740,-44,9920
12964,-244,9472
12980,-144,9484
13152,-56,9484
13200,-108,9372
13208,-116,9440
13260,-188,9396
13360,-88,9308
13572,-148,8760
13680,-140,8744
13616,-208,8748
13856,-152,8460
13832,-172,8568
13856,-184,8816
14124,-144,7748
14248,-168,7728
13904,-172,8144
13840,-152,7968
13736,-112,8056
12804,-168,9516
11820,-152,11128
8672,-788,14876
12972,-24,8292
8832,-104,14436
8788,-120,13136
6040,-1212,14592
7248,116,15160
5828,44,16460
5696,-88,14440
4604,36,15300
3636,20,16032
3048,-140,16492
3296,-72,15156
2516,16,15680
1356,36,16624
1032,28,16536
1292,-136,16112
996,-56,16100
612,-76,16152
620,-44,16080
624,-88,15684
308,-72,15964
72,-636,18472
-348,32,16204
784,-76,15088
-1336,76,15912
-616,-56,15988
-292,-84,15968
0,0,16332
-768,-72,15748
-672,-8,15964
-688,-104,16056
-748,-60,16144
-756,-48,16396
-780,-48,16708
-1096,-128,16368
-1896,-100,16188
-3200,-112,15024
-3508,-4,15704
-4048,-196,15836
-5056,-36,14936
-5756,-228,14420
-6256,-144,14688
-7100,-76,14024
-7332,-128,13996
-7696,-96,13608
-7828,-212,14188
-7744,-148,14440
-8284,-176,13592
-9116,-176,12580
-9272,-136,12868
-8976,-132,13336
-9304,-176,13092
-10148,-212,12180
-10364,-152,11952
-10632,-156,12376
-11008,-372,11744
-11540,628,10524
-14732,-908,12048
-10396,644,6756
-15316,-796,6672
-13400,1108,4736
-14792,148,5144
-13844,1044,5276
-14472,0,7364
-12988,-144,9596
-14568,-32,6884
-14788,-188,6748
-14668,-76,6756
-14460,-212,5896
-12408,-124,9532
-11192,-88,12044
-12340,0,9372
-11996,92,9564
-8468,-96,14364
-7392,-236,14460
-7616,-168,13712
-7696,48,12540
-4916,-12,14552
-1200,832,17296
-2508,-152,12928
-40,-3804,10724
-936,-2004,6184
320,-120,16332
80,4,15728
-692,-76,15884
-124,-52,16036
-92,-4,15960
-28,8,15980
-176,-44,15876
-76,-76,16096
-40,-100,15928
-52,-44,15960
-44,-28,15948
-140,-64,15844
-52,-44,15928
-100,-28,16024
-84,-108,16120
-56,2504,16000
-540,-1420,16164
164,196,16152
-480,-152,16396
-52,872,16204
64,508,16448
-68,-560,16344
52,-504,16380
-392,852,16456
-192,2496,16284
-540,2540,16060
100,2128,16336
224,3160,15960
-252,4840,15780
708,4452,15224
1164,3812,15700
560,5520,14848
-80,7260,13672
-144,9136,12580
1024,9444,13264
356,9756,11976
-680,9788,11592
-384,11388,10408
196,12084,10484
220,12120,9672
596,12716,9424
528,13208,8824
624,12920,9168
-492,12708,8764
100,13592,8088
604,13716,7944
116,14044,6980
1084,12952,8932
652,13552,8224
1080,13760,7804
312,13364,8276
156,13056,8680
196,12384,9588
160,11980,10072
196,11616,10220
100,11392,10564
-108,10916,11448
-176,9220,12684
188,8804,13152
-112,8740,13344
548,7148,13776
52,5480,14620
108,6344,14692
76,6792,14580
-328,3484,15292
-1416,2296,15048
-412,3340,16708
-1416,3268,16272
-456,996,16308
-516,504,16328
-920,1540,16272
-1252,2040,16308
-624,568,16632
-2424,-1780,16344
-972,304,16448
152,3136,15976
-824,1796,15956
2808,2788,15780
-460,2028,15888
-1096,4016,15392
1916,4052,15712
1776,2632,15256
676,3292,15384
544,4096,15536
828,4344,15516
852,4940,14660
2164,5468,14264
-36,5748,15476
-312,5228,15504
-2244,6032,16792
-788,7000,14296
2604,7340,14824
2512,5752,14936
-2492,7080,14596
1376,9200,12076
-608,12832,10680
-1008,10572,11064
2020,8484,12760
3604,9648,12376
3788,12072,10316
1752,12448,8700
724,11724,8048
1448,10744,8792
852,9156,8528
1320,12764,8476
1008,12040,10220
604,11540,10624
740,11496,10596
-612,10280,11904
-24,9424,12612
244,9000,12964
-40,8920,13108
-716,7092,13884
352,6924,14568
612,5708,14568
304,4544,14760
468,3932,15368
852,5268,15088
-1064,5288,15156
136,1876,16060
324,1396,15992
776,1828,15864
-168,2164,16420
-2068,-480,16812
-188,-220,20612
204,536,16520
-2212,-28,14328
-524,-212,16256
-412,-64,15964
-544,-44,15792
-764,-248,15864
-456,-88,15932
-164,-120,16040
-224,-156,16084
-288,-80,16044
-196,-84,16056
-360,-100,15964
-400,-112,15884
-292,8,16012
-288,-76,15956
-372,-164,16076
-392,-120,16088
-384,-32,16232
-1676,580,16968
-584,-72,16576
-356,-524,16092
-1344,-416,15772
-2216,-188,16012
-2600,-164,16024
-3384,-164,15872
-3760,-356,15156
-4228,-264,15576
-4952,-340,14672
-5432,-364,15284
-6064,-536,14196
-6496,-440,14848
-7432,-328,13444
-7420,-372,14192
-7712,-580,13636
-8624,-540,12888
-8720,-384,13212
-7972,-468,14208
-8420,-484,13684
-9004,-468,13080
-8848,-416,13180
-8992,-512,13044
-9376,-456,13156
-9240,-408,13572
-9392,-384,12732
-9396,-404,12852
-9240,-416,12668
-9184,-444,12708
-9392,-408,12520
-8872,-448,13760
-8948,-408,12952
-9084,-488,11920
-7444,-188,15508
-7560,-444,13692
-7760,-476,13136
-6368,-312,14480
-5464,-396,15688
-6120,-356,14560
-5896,-456,13840
-4280,-88,16676
-4232,-404,15416
-4264,-136,15136
-3700,-368,15196
-3044,-164,15908
-3028,-228,15684
-2688,-276,15124
-1656,-116,16556
-848,-428,15824
-708,-60,16480
-328,-28,16780
-624,-212,15960
-568,-120,16124
-524,-128,16200
-508,-104,16216
-208,-212,16556
-404,-196,16760
-1556,-296,15948
-2124,-24,16396
-2576,-116,16388
-3948,-360,14736
-4644,-240,15048
-5056,-284,15160
-5968,-416,14416
-5924,-180,15072
-6860,-456,14008
-7896,-388,13472
-7840,-400,13720
-7856,-552,13388
-8596,-404,13188
-8188,-232,13992
-8376,-452,13480
-8208,-456,13368
-8140,-496,12944
-7324,-328,14172
-7036,-452,14376
-6748,-516,13704
-6820,-440,12924
-4444,-64,17160
-4088,-548,15180
-4532,-424,13944
-2844,-100,16340
-1540,-212,17392
-2308,-312,15376
-2096,-380,14932
-328,-248,17072
-1184,192,16656
-728,-108,15872
-540,-196,16132
-556,-244,16080
-496,-144,16008
-484,-144,15904
-456,-104,15920
-408,-136,16148
-432,-44,16680
548,-416,16708
-228,-168,17064
-2396,-128,15380
-2540,-72,15932
-2768,-252,15600
-3528,-368,14964
-3512,-428,14916
-3748,-192,15492
-3912,-244,15024
-3812,-284,14572
-2664,-272,15584
-1428,-72,17308
-1588,-228,16564
-1820,-148,16092
-1596,-212,16700
-2272,-268,15948
-3540,-372,14940
-3876,-204,14592
-3632,-220,15324
-3904,-380,14812
-2820,-304,15216
-1872,-164,16496
-1848,-340,15900
-1312,-116,16836
-1420,-156,16928
-2264,-256,16132
-3512,-288,14984
-3608,-212,15100
-3752,-312,15036
-3604,-92,15412
-3708,-344,14528
-3092,-304,14980
-1728,-132,16732
-1276,-172,16648
-1352,-144,16460
-1400,-228,16704
-1248,84,18088
-3220,-464,14352
-4228,-160,14440
-3724,-268,15784
-4344,-372,14972
-5208,-336,14296
-5156,-160,14524
-4892,-332,13948
-3788,-300,14644
-2128,-200,15360
-456,-208,16332
-724,0,16468
-444,56,15792
-500,-156,15836
-524,-124,16044
-312,-44,16060
-436,-80,15948
-404,-112,16060
-192,-156,16212
-584,-172,16096
-3140,-744,16152
212,152,16228
2080,384,16464
372,-164,16272
1252,-36,16316
1912,32,15360
1456,-32,16576
1780,-188,16624
2672,68,16196
3296,-40,15892
3872,-80,16124
5588,-24,14516
8780,88,13692
6596,-108,14724
9056,-44,12432
10808,92,11760
8640,-408,12944
10352,-64,12176
10964,-184,11020
11516,-60,10272
11304,-216,9680
9840,-72,11220
7800,-36,14908
7976,-180,12688
6764,68,14052
4624,-2332,8828
2936,-1820,-15232
1232,-740,15768
-600,-1344,15272
-1120,-1476,15772
-580,-932,16720
284,-1132,16256
-800,-1552,15012
1460,-1536,16176
2176,-636,16196
2404,-612,16380
1988,-676,16108
1412,-748,15996
408,-1084,15776
2400,44,20420
-620,916,12928
5324,1772,13236
-76,1252,15396
-1028,-1460,20732
788,-488,15148
2532,-396,15008
2400,24,14648
1428,-1228,15016
2760,-632,14260
-1084,-6644,752
3132,-1116,14312
1160,-304,14444
-336,-96,16832
-40,-72,16176
-148,-56,16156
-160,64,15856
-144,-32,15968
-48,-68,15968
-180,-108,16028
-188,-156,16076
-104,-112,15968
-176,-12,16032
-104,-64,15884
-48,-32,15996
-56,0,15936
-156,-60,15824
-48,-40,16112
-12,-120,15936
-128,20,15992
-72,-56,15932
-76,-56,16036
-124,-44,15904
-188,-148,15860
-120,40,16140
-156,28,16048
-136,-96,15936
-60,-100,15976
-124,-68,15952
-136,36,15912
-80,-48,16044
-144,-56,15912
-136,-24,16008
-112,-16,15960
-136,-64,15928
-36,-32,15940
-88,-68,15944
-48,-68,15844
-124,-60,16036
-108,-100,15912
-8,-52,16096
-164,32,16080
-140,8,16004
-212,-44,16048
-168,48,16044
-144,-40,16004
-92,32,16052
-92,-12,16036
-132,-60,16052
-32,16,16024
-144,-196,16068
-188,0,16008
-228,-84,15896
-88,-44,15976
-48,-100,15976
-36,8,15952
-156,-24,15960
-144,-56,15924
-88,-136,16168
-156,-56,16004
-88,-80,15944
-92,-56,15984
-32,-104,16012
-136,-84,15948
