4068.13,-57.58,14404.33
3859.52,-58.30,14487.51
3658.95,-61.98,14560.54
3466.00,-66.28,14634.91
3290.30,-63.57,14700.56
3117.18,-65.19,14768.74
2952.72,-68.33,14822.50
2794.29,-68.51,14879.98
2640.37,-65.69,14931.98
2500.56,-67.60,14987.98
2368.33,-63.82,15034.78
2238.11,-61.43,15084.44
2115.01,-58.76,15130.82
1997.06,-56.62,15175.88
1887.00,-58.19,15212.68
1780.05,-55.88,15253.85
1676.45,-54.89,15288.56
1582.83,-56.54,15332.93
1496.09,-55.32,15372.08
1412.48,-55.95,15397.28
1326.86,-55.95,15423.21
1255.31,-57.16,15447.85
1185.15,-54.50,15466.06
1118.69,-55.17,15490.76
1058.56,-55.41,15513.22
999.23,-56.04,15538.56
939.27,-58.44,15561.83
884.30,-54.52,15589.34
830.89,-52.59,15612.47
782.34,-50.96,15631.25
736.43,-49.42,15649.29
694.61,-46.14,15671.22
654.28,-43.64,15696.46
612.76,-43.66,15715.84
578.92,-41.87,15728.05
547.18,-45.18,15740.04
516.82,-48.12,15759.64
483.78,-46.11,15778.86
455.39,-43.01,15791.12
431.22,-44.46,15798.76
406.86,-44.64,15811.82
381.72,-42.20,15820.83
356.23,-44.29,15829.99
334.42,-47.88,15837.09
313.50,-47.68,15847.24
290.22,-44.70,15859.28
270.51,-47.87,15874.11
248.79,-48.07,15879.01
229.55,-45.67,15884.26
215.07,-44.59,15894.24
197.72,-41.76,15899.73
181.23,-43.87,15902.95
161.57,-41.67,15903.20
144.09,-40.39,15913.84
122.89,-40.57,15923.35
105.74,-41.34,15926.78
93.25,-35.68,15926.04
80.39,-37.49,15929.74
67.17,-36.42,15940.05
56.41,-34.00,15945.05
43.79,-30.30,15949.60
30.00,-29.58,15950.32
22.50,-30.50,15953.20
7.38,-26.58,15966.94
23.01,-36.05,15948.79
-1.54,-29.65,15975.75
59.34,-29.76,15923.37
540.37,-55.28,15893.80
495.95,-53.31,15902.11
475.35,-53.45,15922.40
452.79,-51.37,15923.68
427.35,-51.81,15930.70
403.98,-51.22,15926.96
381.78,-46.45,15937.62
363.89,-47.53,15940.73
341.70,-44.76,15945.50
319.61,-44.92,15943.42
298.83,-38.87,15952.85
283.49,-34.93,15954.61
263.31,-31.18,15956.48
251.15,-28.82,15959.26
239.39,-29.98,15966.09
224.62,-31.88,15971.79
208.99,-26.69,15978.80
197.34,-27.35,15976.26
184.87,-24.79,15973.65
170.83,-26.15,15977.36
164.89,-28.64,15985.50
155.44,-29.21,15983.62
150.27,-26.35,15981.64
138.96,-26.03,15979.16
135.61,-24.33,15979.80
126.43,-29.51,15982.41
118.51,-30.44,15986.29
110.18,-28.51,15979.17
104.27,-26.89,15979.02
97.06,-29.14,15975.66
94.61,-33.09,15974.68
88.88,-32.83,15979.75
86.03,-32.79,15987.96
82.33,-35.15,15990.76
77.21,-30.79,15991.82
74.75,-26.65,15986.43
70.22,-24.12,15991.51
63.31,-24.72,15988.93
60.34,-24.48,15989.69
55.92,-25.46,15995.20
52.13,-24.58,15997.64
46.52,-24.55,15990.76
40.59,-22.93,15990.42
39.97,-22.18,15995.90
38.57,-27.27,16000.11
39.24,-25.11,16005.30
36.08,-29.25,16007.83
28.47,-27.59,16009.64
23.85,-28.81,16014.16
-49.14,-24.57,16039.05
11.11,-29.34,15995.10
88.96,-26.27,15943.55
-437.09,93.84,16660.37
-404.64,89.55,16612.95
-383.80,81.87,16585.91
-364.61,76.98,16561.81
-329.58,72.73,16529.92
-334.10,66.49,16525.42
-331.80,59.77,16532.95
-265.41,49.58,16492.70
-116.34,46.70,16364.27
-21.12,45.36,16287.65
22.93,35.90,16211.67
22.19,35.30,16203.09
47.08,35.14,16172.73
95.52,31.78,16123.90
63.75,23.79,16147.10
59.76,15.00,16145.15
59.97,13.25,16133.69
58.77,16.99,16127.20
62.64,10.54,16121.24
52.90,10.41,16099.58
54.06,11.29,16097.60
43.36,10.73,16087.72
43.99,9.39,16089.14
538.39,75.32,15972.48
624.27,146.96,15958.85
712.26,69.21,15989.51
512.04,-29.25,16022.84
-81.76,-158.99,16036.09
-988.27,-282.64,16046.09
-1359.66,-193.11,16060.19
-152.87,103.15,16065.98
-75.03,-359.81,16093.48
476.32,-274.02,16099.40
175.10,-494.12,16117.23
-454.85,-690.81,16087.77
-1226.91,-458.47,16113.18
-1046.76,130.65,15960.32
-248.02,-393.28,16242.11
339.18,-132.22,16195.40
410.82,-228.01,16223.83
84.48,-334.01,16208.44
38.45,-349.71,16184.82
-450.47,-291.02,16157.78
617.85,-186.87,16143.49
754.36,-111.33,16154.71
787.84,-213.16,16160.38
451.05,-336.10,16103.36
257.50,-324.10,15992.39
-190.38,-171.69,16064.57
469.74,-230.71,15950.14
1072.86,-118.17,15863.24
821.81,-137.06,15872.87
124.12,-135.01,15835.03
-948.08,5.34,15852.08
132.32,169.27,15787.27
202.70,109.61,15871.31
427.17,95.53,15937.14
136.81,-75.45,15957.29
-303.83,115.53,15914.42
-1515.84,376.75,15947.50
-316.65,534.91,15987.93
-192.41,123.37,16198.73
515.21,188.80,16211.59
346.85,-60.44,16261.41
-246.30,-66.22,16252.74
-1094.38,-63.71,16181.30
-1036.26,174.68,16318.64
-98.45,-217.06,16353.91
630.07,-139.40,16363.41
634.17,-138.23,16399.24
90.86,-297.32,16343.88
-459.68,-143.46,16253.29
-699.90,91.12,16278.42
426.50,-184.24,16159.30
433.97,-188.83,16174.94
395.27,-182.39,16179.19
381.91,-172.67,16156.23
366.21,-167.63,16146.02
351.90,-161.85,16137.72
333.11,-158.96,16126.63
313.45,-150.81,16122.70
294.78,-143.27,16123.97
274.64,-137.51,16114.97
264.11,-130.43,16108.42
243.90,-125.51,16110.80
221.91,-118.63,16112.86
204.41,-119.30,16108.62
189.59,-114.34,16111.39
180.91,-110.02,16110.82
166.27,-102.92,16110.08
141.15,-100.57,16122.77
133.30,-93.55,16121.23
82.43,-84.47,16153.37
84.11,-84.64,16148.30
81.30,-84.01,16146.29
82.24,-74.81,16135.97
75.53,-72.67,16133.38
75.35,-68.04,16136.51
66.38,-64.84,16126.88
60.86,-63.59,16120.14
61.02,-55.21,16119.33
82.97,-55.25,16119.36
47.62,-50.29,16126.60
32.44,-40.18,16123.87
46.02,-45.97,16109.47
107.12,8.53,16170.00
9.36,-6.30,16202.50
-127.31,-70.58,16235.37
-182.54,-20.85,16233.21
-145.61,124.39,16249.55
-176.73,358.97,16207.67
-194.10,560.42,16174.49
-194.59,745.20,16135.16
-172.26,1024.94,16033.80
-175.25,1380.69,15871.31
-163.29,1771.26,15692.55
-139.32,2201.90,15470.72
-113.76,2652.00,15227.58
-76.87,3089.40,14982.00
-37.03,3500.33,14764.90
9.23,3954.32,14478.46
23.16,4426.40,14185.54
-31.99,4850.48,13922.46
12.41,5305.96,13622.34
94.39,5766.46,13275.82
84.47,6175.34,13004.03
81.84,6571.57,12739.63
96.75,6950.79,12460.44
102.51,7319.25,12180.82
108.79,7680.29,11904.78
105.55,8045.47,11595.54
86.27,8398.40,11261.56
92.56,8701.08,11043.69
104.53,9022.63,10756.90
102.50,9329.30,10466.06
105.98,9627.03,10166.95
84.08,9924.28,9886.61
124.28,10200.87,9559.48
118.66,10477.22,9233.50
121.93,10734.56,8921.03
121.23,10992.83,8587.58
131.57,11239.99,8235.80
106.59,11489.79,7876.21
95.86,11716.10,7536.40
84.27,11946.90,7169.38
58.66,12157.75,6809.91
24.32,12361.27,6434.01
-6.09,12546.60,6082.51
-46.39,12727.07,5722.39
-86.27,12904.52,5352.07
-125.36,13065.69,5016.06
-161.89,13217.21,4689.06
-179.79,13362.15,4359.81
-209.80,13499.64,4024.82
-237.91,13626.46,3732.58
-254.82,13757.13,3432.35
-275.48,13878.88,3145.33
-299.50,13984.53,2875.66
-320.33,14087.31,2610.28
-332.11,14199.34,2341.17
-345.71,14289.78,2102.91
-365.82,14377.09,1886.36
-372.93,14464.23,1711.04
-377.08,14547.42,1513.49
-389.83,14622.45,1334.02
-394.74,14699.33,1168.92
-380.60,14772.56,1007.07
-385.57,14840.73,861.32
-382.49,14900.69,727.65
-359.17,14970.06,596.27
-343.81,15028.16,464.25
-313.02,15090.75,347.04
-295.97,15147.21,241.09
-265.57,15200.05,113.84
-251.09,15247.65,-1.66
-227.74,15286.07,-84.57
-205.75,15334.76,-189.74
-193.46,15372.42,-301.06
-176.59,15415.20,-407.80
-154.96,15448.84,-503.81
-142.01,15483.20,-599.02
-125.51,15512.44,-695.07
-115.04,15543.22,-787.92
-112.88,15570.06,-878.32
-112.04,15595.95,-959.61
-105.64,15621.56,-1041.63
-104.36,15648.28,-1120.55
-95.34,15675.66,-1186.52
-87.37,15697.68,-1245.79
-76.60,15716.60,-1303.50
-66.17,15737.77,-1360.13
-58.86,15755.48,-1418.52
-49.92,15778.11,-1474.80
-46.42,15796.40,-1520.06
-39.50,15814.78,-1563.85
-27.33,15832.24,-1599.46
-18.36,15862.43,-1616.69
-8.04,15947.91,-1581.65
-7.24,15962.51,-1554.77
-4.48,15977.99,-1518.43
1.54,15988.49,-1470.51
6.87,15996.26,-1362.38
20.12,15993.25,-1231.67
10.32,15982.99,-1059.88
6.20,15967.04,-868.49
16.09,15943.89,-656.26
8.89,15910.09,-401.05
7.84,15860.79,-124.40
-1.75,15809.55,142.82
-72.06,15680.87,432.08
24.34,15558.43,888.08
71.52,15383.91,1336.27
53.15,15226.31,1717.86
62.29,15016.40,2178.57
69.18,14707.78,2714.44
58.72,14395.99,3208.12
96.18,14114.39,3658.71
107.37,13740.47,4191.98
91.40,13311.04,4752.78
36.03,12980.69,5252.74
111.83,12513.06,5782.10
1.04,11902.00,6302.60
-2.01,11357.30,6846.27
16.09,10830.64,7421.95
335.68,10155.90,7637.06
140.90,9567.71,8219.20
110.46,9085.92,8583.44
88.33,8640.03,8915.27
84.52,8201.23,9282.11
82.69,7785.56,9617.80
84.76,7394.09,9937.71
88.52,7021.58,10233.83
77.89,6669.10,10519.54
65.20,6334.85,10791.96
49.54,6018.90,11050.56
37.66,5717.56,11297.43
30.98,5427.28,11529.96
29.43,5151.32,11754.66
24.76,4891.95,11967.53
18.32,4648.95,12166.75
10.20,4409.31,12354.82
23.49,4185.04,12535.08
22.12,3975.19,12709.32
18.01,3773.23,12879.46
15.91,3584.17,13037.28
8.32,3401.76,13185.02
4.50,3227.87,13323.77
3.08,3069.88,13453.18
2.92,2910.38,13584.92
-1.02,2763.06,13703.68
-4.57,2624.31,13815.89
-7.74,2490.30,13919.50
-12.96,2364.38,14024.92
-18.11,2245.16,14126.08
-20.60,2133.10,14218.17
-21.57,2025.85,14305.47
-30.10,1925.56,14391.19
-32.19,1824.88,14475.43
-33.98,1733.43,14549.66
-35.08,1642.16,14619.18
-40.33,1560.45,14694.82
-41.91,1476.43,14764.88
-46.22,1402.81,14830.83
-48.70,1325.27,14887.89
-48.87,1258.21,14945.30
-47.43,1196.50,15004.23
-46.25,1133.07,15056.42
-40.74,1072.62,15096.00
-33.71,1017.99,15137.40
-30.62,965.29,15186.93
-47.49,918.62,15225.19
-39.71,873.29,15262.73
-47.53,825.63,15295.59
-48.35,780.15,15332.01
-50.53,741.34,15365.41
-46.21,700.27,15393.94
-47.50,664.06,15424.24
-53.12,632.85,15455.63
-51.07,594.21,15484.45
-50.11,559.10,15503.83
-48.41,531.15,15531.44
-47.19,501.79,15556.26
-44.43,471.90,15577.05
-43.81,445.70,15600.20
-42.22,416.22,15619.39
-42.51,393.01,15641.02
-45.38,373.96,15662.37
-42.11,354.46,15677.65
-43.61,332.34,15684.57
-42.83,314.52,15695.54
-35.88,296.59,15719.16
-36.29,277.56,15728.61
-40.48,268.89,15745.37
-30.05,255.44,15764.51
-23.55,244.27,15770.28
-20.77,228.26,15774.77
-20.73,215.04,15785.43
-22.70,199.09,15799.96
-25.96,190.14,15813.36
-37.86,179.23,15824.89
-30.77,166.47,15828.25
-28.23,158.54,15834.04
-25.62,147.22,15845.93
-98.14,142.86,15773.44
-75.03,131.71,15780.56
-74.48,118.53,15781.94
-91.16,116.00,15794.24
-99.00,107.00,15804.53
-107.45,101.65,15813.30
-131.28,92.57,15815.24
-152.91,88.34,15814.48
-169.47,82.92,15828.95
-195.39,77.18,15835.30
-214.02,73.32,15843.34
-229.72,68.85,15858.37
-252.84,64.21,15864.45
-278.59,61.80,15857.23
-299.66,57.51,15866.17
-323.28,51.63,15879.46
-355.32,45.05,15876.89
-383.35,41.60,15880.44
-412.18,37.72,15890.82
-442.97,33.03,15897.68
-477.63,29.38,15905.20
-505.54,29.71,15917.74
-542.47,23.43,15915.45
-584.94,20.66,15907.08
-624.50,20.22,15907.12
-650.67,14.81,15927.17
-684.54,4.47,15935.81
-726.11,-6.15,15924.62
-766.01,-13.24,15914.59
-792.71,-16.18,15924.26
-826.67,-16.77,15916.45
-855.14,-20.13,15914.62
-880.78,-17.13,15915.29
-898.94,-26.07,15928.53
-918.79,-28.17,15927.70
-942.05,-30.36,15925.92
-964.55,-34.84,15930.42
-984.52,-38.10,15931.50
-1011.70,-41.99,15928.72
-1036.71,-48.49,15936.69
-1070.08,-46.67,15928.65
-1099.77,-51.14,15934.82
-1140.38,-50.38,15936.28
-1181.57,-56.46,15941.47
-1226.29,-60.64,15929.79
-1278.77,-58.21,15928.70
-1326.43,-59.50,15931.67
-1381.31,-64.12,15924.88
-1435.65,-64.51,15917.84
-1485.46,-68.49,15921.75
-1541.19,-64.66,15914.86
-1612.53,-62.83,15899.12
-1677.71,-65.49,15884.16
-1742.62,-67.62,15879.15
-1808.69,-72.23,15880.19
-1876.85,-70.82,15877.38
-1961.21,-72.48,15860.52
-2047.35,-74.06,15844.69
-2125.38,-77.55,15850.06
-2238.31,-82.28,15818.35
-2362.00,-86.56,15781.04
-2475.10,-85.03,15766.58
-2586.14,-80.58,15763.25
-2739.24,-89.55,15704.89
-2897.48,-93.48,15654.05
-3036.40,-90.20,15625.54
-3182.98,-92.69,15578.67
-3325.23,-99.66,15537.33
-3458.17,-101.07,15516.47
-3601.26,-98.82,15474.84
-3742.80,-100.88,15430.90
-3880.86,-98.84,15381.96
-4014.82,-108.09,15342.86
-4144.48,-109.29,15311.72
-4274.65,-110.63,15271.33
-4412.72,-110.29,15230.56
-4546.08,-115.58,15187.84
-4659.38,-115.20,15172.64
-4789.41,-114.64,15116.01
-4923.94,-112.51,15060.21
-5053.94,-111.88,15021.40
-5177.05,-112.89,14985.93
-5310.59,-112.04,14923.83
-5447.26,-111.04,14872.44
-5570.50,-113.49,14817.82
-5696.97,-113.22,14759.53
-5832.73,-115.75,14694.55
-5957.49,-113.57,14649.43
-6081.62,-116.49,14598.75
-6213.53,-116.66,14536.62
-6341.26,-115.43,14468.19
-6457.00,-110.86,14423.58
-6578.35,-107.92,14357.40
-6702.83,-109.32,14288.93
-6814.09,-104.05,14245.88
-6919.18,-101.65,14211.19
-7030.82,-103.37,14153.03
-7138.08,-106.80,14103.18
-7231.38,-106.26,14056.42
-7330.41,-105.95,14012.60
-7440.29,-106.25,13948.17
-7543.27,-105.34,13886.56
-7645.51,-104.87,13830.43
-7748.64,-101.63,13778.11
-7849.00,-96.95,13730.81
-7946.95,-95.30,13674.67
-8049.61,-97.93,13613.53
-8144.13,-100.44,13558.66
-8232.12,-99.42,13516.72
-8323.71,-100.04,13471.29
-8427.33,-102.24,13408.32
-8518.56,-101.53,13349.91
-8606.43,-102.25,13294.61
-8703.31,-100.74,13234.88
-8796.74,-102.30,13170.14
-8886.51,-101.79,13118.03
-8971.58,-101.10,13059.93
-9058.20,-99.64,13001.93
-9143.09,-101.26,12932.04
-9222.54,-97.80,12877.24
-9299.81,-98.91,12835.37
-9374.82,-98.56,12796.60
-9447.28,-100.24,12744.17
-9518.92,-103.42,12693.57
-9588.17,-102.05,12650.09
-9651.36,-106.55,12607.38
-9712.39,-104.42,12568.21
-9775.17,-107.40,12516.80
-9828.22,-107.43,12484.76
-9876.60,-105.86,12451.92
-9924.37,-108.77,12415.53
-9975.36,-106.93,12377.15
-10023.59,-108.98,12341.50
-10065.01,-104.33,12318.02
-10105.16,-105.32,12292.92
-10142.90,-107.45,12265.67
-10185.96,-107.28,12231.79
-10220.86,-109.11,12200.80
-10251.22,-111.06,12180.16
-10285.45,-109.71,12156.35
-10320.18,-109.02,12136.94
-10346.77,-109.17,12123.29
-10366.24,-110.51,12109.52
-10387.92,-112.99,12090.05
-10412.33,-113.54,12068.34
-10437.51,-114.86,12052.13
-10457.04,-113.92,12035.72
-10471.78,-118.02,12029.14
-10486.99,-118.72,12019.28
-10506.04,-116.98,12010.12
-10527.94,-116.93,11992.01
-10544.34,-113.29,11982.41
-10557.93,-110.62,11973.29
-10571.63,-108.29,11961.02
-10587.65,-114.88,11952.77
-10598.27,-115.73,11946.93
-10605.35,-112.75,11952.19
-10615.09,-114.11,11947.18
-10622.73,-114.40,11935.82
-10630.20,-120.28,11930.43
-10632.89,-117.07,11926.91
-10640.04,-122.42,11927.56
-10645.04,-123.70,11927.38
-10651.19,-129.51,11928.81
-10654.43,-127.23,11920.17
-10701.51,-129.47,11835.16
-10725.03,-131.20,11720.41
-10582.78,-137.84,11757.39
-10463.64,-144.15,11662.72
-10113.66,-194.54,11388.98
-11246.38,538.39,12334.73
-10434.66,955.47,11663.40
-9982.12,2148.89,10871.23
-8928.42,1442.85,9716.06
-8719.20,1454.31,10265.46
-8339.04,1413.59,10467.19
-7921.68,1336.71,10711.23
-7524.20,1266.28,10971.07
-7148.39,1203.36,11232.91
-6791.17,1136.99,11463.67
-6450.61,1081.15,11693.09
-6131.68,1019.49,11906.63
-5824.50,965.71,12117.50
-5534.47,915.63,12310.03
-5265.75,864.45,12500.12
-5002.46,825.82,12674.52
-4750.34,785.33,12838.59
-4518.62,739.47,12996.46
-4294.49,698.69,13149.04
-4078.36,663.76,13284.79
-3876.65,629.37,13422.75
-3687.61,594.70,13560.61
-3503.63,556.57,13681.38
-3328.05,528.94,13799.31
-3162.45,502.29,13911.54
-3005.73,477.38,14017.37
-2856.64,447.51,14119.90
-2719.01,422.53,14212.91
-2584.46,400.41,14310.86
-2459.03,378.99,14391.12
-2337.48,361.04,14470.36
-2226.61,331.98,14550.44
-2117.08,314.39,14622.52
-2007.62,299.27,14692.80
-1912.64,284.70,14764.76
-1816.81,267.27,14824.92
-1729.17,255.10,14885.27
-1643.71,241.75,14944.01
-1569.13,230.46,14996.21
-1495.47,217.74,15050.40
-1422.30,200.05,15097.08
-1357.38,190.45,15139.02
-1293.11,175.93,15177.87
-1234.06,165.53,15219.38
-1170.95,161.65,15258.41
-1117.61,150.57,15301.09
-1063.73,140.84,15340.44
-1011.34,132.20,15371.01
-961.57,121.59,15403.86
-914.69,117.91,15431.27
-870.16,109.22,15466.51
-826.45,103.75,15489.98
-791.93,96.97,15512.88
-757.73,86.12,15540.04
-721.05,79.61,15561.84
-683.79,73.43,15586.15
-651.20,68.76,15612.24
-621.44,67.12,15629.23
-594.77,62.17,15646.96
-564.23,59.86,15664.62
-538.62,50.06,15677.58
-509.49,46.16,15696.11
-487.82,43.25,15713.50
-470.62,35.49,15719.03
-447.49,30.72,15733.07
-433.52,30.38,15742.02
-414.24,28.66,15758.12
-396.33,27.03,15771.81
-374.71,23.88,15782.02
-355.98,18.28,15794.72
-342.58,19.37,15798.98
-329.65,16.40,15807.64
-316.17,13.98,15816.45
-299.16,9.68,15827.63
-284.60,6.20,15842.65
-271.57,4.09,15856.32
-263.19,5.48,15865.70
-253.23,2.01,15869.02
-242.97,2.31,15877.56
-233.22,-1.61,15883.69
-230.56,-5.93,15890.50
-218.63,-7.03,15894.98
-210.50,-7.28,15900.63
-202.38,-9.71,15902.60
-197.26,-11.43,15908.87
-186.60,-18.06,15911.02
-177.87,-19.75,15923.27
-169.17,-21.37,15924.31
-159.71,-24.90,15923.69
-154.33,-21.85,15930.91
-149.41,-22.16,15932.96
-140.74,-22.25,15935.12
-135.90,-20.14,15943.96
-130.31,-17.73,15945.16
-124.99,-22.05,15949.10
-122.94,-18.54,15950.65
-121.80,-18.82,15947.32
-119.11,-17.48,15952.75
-113.95,-21.20,15958.51
-117.45,-22.14,15963.19
-113.78,-29.64,15968.83
-114.69,-32.35,15970.99
-106.96,-31.94,15974.64
-102.81,-36.54,15980.51
-42.47,-45.71,15953.68
8.85,-36.23,16011.00
-10.19,-34.42,16007.05
-27.88,-31.89,16027.30
-60.88,-31.70,16035.53
-92.64,-29.11,16052.36
-137.81,-32.06,16056.54
-199.32,-34.66,16033.71
-252.95,-32.72,16056.62
